id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,www_2,tipoUniEco,latitud,longitud,fecha_alta,MAPS,IMAGEN 
913407,09012722411000052001000000U3,CENTRO NOCTURNO CLUB 757 AJ⁄SCO,,722411,Centros nocturnos,11 a 30 personas,CALLE,BOULEVARD PICACHO AJUSCO,CALLE,HOMUN,CALLE,TEKAL,CALLE,HUEHUETAN,,SN,,,,,COLONIA,HEROES DE PADIERNA,,,,14200,9,CIUDAD DE M…XICO,12,TLALPAN,1,Tlalpan,657,28,5511607120,,,http://,Fijo,19.2850499,-99.21845369,2014-12,"https://www.google.com/maps/@19.2850499,-99.21845369,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.2850499,-99.21845369!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.2850499%2C-99.21845369&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8007401,09015722411000591000000000U3,CENTRO NOCTURNO PUSH BUENAVISTA,,722411,Centros nocturnos,0 a 5 personas,EJE VIAL,1 PONIENTE (GUERRERO),CALLE,MOCTEZUMA,CALLE,CARLOS J. MENESES,CALLE,GRAL.IGNACOZARAGOZA,116,,,,,,COLONIA,BUENAVISTA,,,,6350,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,502,18,5610290371,,,http://,Fijo,19.44367639,-99.14795848,2019-11,"https://www.google.com/maps/@19.44367639,-99.14795848,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44367639,-99.14795848!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44367639%2C-99.14795848&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
650561,09017722412000021000000000U5,CERVECENTRO ESTRELLA,,722412,Bares,0 a 5 personas,CALLE,HORTELANOS,CALLE,AVICULTURA,CALLE,APICULTURA,CALLE,PAILEROS,222,A,,,,,COLONIA,20 DE NOVIEMBRE,,,,15300,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,282,24,,,,http://,Fijo,19.44009613,-99.10733775,2010-07,"https://www.google.com/maps/@19.44009613,-99.10733775,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44009613,-99.10733775!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44009613%2C-99.10733775&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8138733,09007722412001331000000000U8,CERVECERIA,,722412,Bares,0 a 5 personas,CALLE,CUAUHTEMOC,CALLE,FRANCISCO I. MADERO,CALLE,BENITO JUAREZ,AVENIDA,MIGUEL HIDALGO,0,SN,,,0,,COLONIA,SANTA CRUZ MEYEHUALCO,,,,9700,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,1763,5,,,,http://,Fijo,19.33961765,-99.0402139,2019-11,"https://www.google.com/maps/@19.33961765,-99.0402139,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.33961765,-99.0402139!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.33961765%2C-99.0402139&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8117006,09002722412000471000000000U4,CERVECERIA,,722412,Bares,0 a 5 personas,OTRO (ESPECIFIQUE),NINGUNO,CALLE,NORTE 59,PEATONAL,NINGUNO,CALLE,PONIENTE 146,0,SN,,,0,,ZONA INDUSTRIAL,INDUSTRIAL VALLEJO,ZONA INDUSTRIAL,INDUSTRIAL VALLEJO,,2300,9,CIUDAD DE M…XICO,2,AZCAPOTZALCO,1,Azcapotzalco,1165,3,,,,http://,Fijo,19.49860968,-99.16108542,2019-11,"https://www.google.com/maps/@19.49860968,-99.16108542,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.49860968,-99.16108542!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.49860968%2C-99.16108542&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
819452,09005722412000281000000000U0,CERVECERIA BAR LA CUPULA,,722412,Bares,0 a 5 personas,AVENIDA,604,CERRADA,1RA. CERRADA DE AVENIDA 604,CALLE,665,CALLE,PRIMERA CERRADA AVENIDA 602 C,261,,,,,,COLONIA,C.T.M. ARAGON,,,,7990,9,CIUDAD DE M…XICO,5,GUSTAVO A. MADERO,1,Gustavo A. Madero,2451,15,5515444388,,,http://,Fijo,19.45367009,-99.0587761,2010-07,"https://www.google.com/maps/@19.45367009,-99.0587761,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.45367009,-99.0587761!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.45367009%2C-99.0587761&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
6718115,09014722412000725010037307S8,CERVECERIA DEL BARRIO,IMPORTACION Y DISTRIBUCION HACONADE SA DE CV,722412,Bares,51 a 100 personas,VIADUCTO,PRESIDENTE MIGUEL ALEM¡N,CALLE,TAJÕN,CALLE,XOCHICALCO,CALLE,CASA DEL OBRERO MUNDIAL,194,,,,0,,COLONIA,PIEDAD NARVARTE,,,,3810,9,CIUDAD DE M…XICO,14,BENITO JU¡REZ,1,Benito Ju·rez,26,17,,,WWW.LACERVECERIADELBARRIO.COM.MX,http://WWW.LACERVECERIADELBARRIO.COM.MX,Fijo,19.40381638,-99.15306313,2016-01,"https://www.google.com/maps/@19.40381638,-99.15306313,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40381638,-99.15306313!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40381638%2C-99.15306313&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7299504,09010722412000611000000000U8,CERVECERIA EL BARON ROJO,,722412,Bares,0 a 5 personas,CALLE,GIOTTO,CALLE,JUAN COUSIN,CALLE,RUIZ DAEL,CALLE,TIZIANO,55,,,,,,COLONIA,ALFONSO XIII,,,,1460,9,CIUDAD DE M…XICO,10,¡LVARO OBREG”N,1,¡lvaro ObregÛn,510,13,,,,http://,Fijo,19.37582726,-99.1976221,2019-11,"https://www.google.com/maps/@19.37582726,-99.1976221,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.37582726,-99.1976221!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.37582726%2C-99.1976221&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8507821,09008722412000102000000000U2,CERVECERIA EL GALLO,,722412,Bares,6 a 10 personas,CALLE,EMILIO CARRANZA,CALLE,MAGDALENA,PRIVADA,PRIVADA DEL NOGAL,CALLE,PRIVADA BUENAVISTA,243,,,,0,,COLONIA,PUEBLO DE LA MAGDALENA,,,,10910,9,CIUDAD DE M…XICO,8,MAGDALENA CONTRERAS,1,La Magdalena Contreras,315,21,,,,http://,Fijo,19.30222212,-99.24591548,2019-11,"https://www.google.com/maps/@19.30222212,-99.24591548,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.30222212,-99.24591548!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.30222212%2C-99.24591548&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1000982,09015722412003221000000000U2,CERVECERIA EL MAL PASO,,722412,Bares,0 a 5 personas,CALLE,ALLENDE,CALLE,DONCELES,CALLE,REPUBLICA DE CUBA,CALLE,REP⁄BLICA DE CHILE,39,L4,,,,,COLONIA,CENTRO,,,,6010,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,752,10,,,,http://,Fijo,19.43726063,-99.13773538,2010-07,"https://www.google.com/maps/@19.43726063,-99.13773538,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43726063,-99.13773538!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43726063%2C-99.13773538&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
792802,09007722212026051010000000U7,CERVECERIA EL POCASCHELAS,,722412,Bares,0 a 5 personas,CALLE,ABRAHAM GONZALEZ,CALLE,5 DE MAYO,AVENIDA,GUELATAO,EJE VIAL,6 SUR (AVENIDA DE LAS TORRES),177,,,,,,COLONIA,SANTA MARIA AZTAHUACAN,,,,9570,9,CIUDAD DE M…XICO,7,IZTAPALAPA,1,Iztapalapa,1087,18,,,,http://,Fijo,19.36075672,-99.03984007,2010-07,"https://www.google.com/maps/@19.36075672,-99.03984007,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.36075672,-99.03984007!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.36075672%2C-99.03984007&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7743140,09015722412004292000000000U2,CERVECERIA EL RENACIMIENTO,,722412,Bares,6 a 10 personas,EJE VIAL,1 PONIENTE (GUERRERO),CALLE,OROZCO Y BERRA,CALLE,MINA,CALLE,SALGADO,30,,,,,,COLONIA,GUERRERO,,,,6350,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,610,15,5586190057,,,http://,Fijo,19.43972043,-99.1488673,2019-11,"https://www.google.com/maps/@19.43972043,-99.1488673,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43972043,-99.1488673!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43972043%2C-99.1488673&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
9006878,09003722412000771000000000U5,CERVECERIA EL RINCON CERVECERO,,722412,Bares,0 a 5 personas,CALLE,OSA MENOR,CALLE,CRUZ DEL SUR,CALLE,CEFEO,CALLE,CANAL NACIONAL,83,,,,,,COLONIA,PRADO CHURUBUSCO,,,,4230,9,CIUDAD DE M…XICO,3,COYOAC¡N,1,Coyoac·n,94,20,5571555055,ELRINCONCERVECEROCOYOACAN@GMAIL.COM,,http://,Fijo,19.35342595,-99.12836902,2019-11,"https://www.google.com/maps/@19.35342595,-99.12836902,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.35342595,-99.12836902!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.35342595%2C-99.12836902&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7756185,09015722412004791000000000U3,CERVECERIA GALLO NEGRO,CERVECERIA GALLO NEGRO ,722412,Bares,0 a 5 personas,CALLE,FRAY PEDRO DE GANTE,CALLE,FRANCISCO I. MADERO,CALLE,16 DE SEPTIEMBRE,CALLE,BOLÕVAR,8,3,,,,,COLONIA,CENTRO (¡REA 2),,,,6000,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,767,4,,,,http://,Fijo,19.43336249,-99.13937533,2019-11,"https://www.google.com/maps/@19.43336249,-99.13937533,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43336249,-99.13937533!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43336249%2C-99.13937533&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7023291,09005722412000831000000000U2,CERVECERIA JANET,,722412,Bares,0 a 5 personas,CALLE,ESTADO DE MEXICO,CALLE,CONSTITUCION DE LA REPUBLICA,CALLE,ESTADO DE MORELOS,CALLE,ESTADO DE HIDALGO,46,,,,0,,COLONIA,PROVIDENCIA,,,,7550,9,CIUDAD DE M…XICO,5,GUSTAVO A. MADERO,1,Gustavo A. Madero,1542,3,,,,http://,Fijo,19.4820305,-99.06633777,2019-11,"https://www.google.com/maps/@19.4820305,-99.06633777,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.4820305,-99.06633777!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.4820305%2C-99.06633777&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8326207,09015722412004493000000000U6,CERVECERIA LA CHELESTIAL,,722412,Bares,11 a 30 personas,CALLE,GENOVA,CALLE,LONDRES,CALLE,LIVERPOOL,CALLE,AMBERES,71,,,,61,GENOVA 61,COLONIA,JUAREZ,,,,6600,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,095A,1,,,,http://,Fijo,19.42543999,-99.16368092,2019-11,"https://www.google.com/maps/@19.42543999,-99.16368092,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42543999,-99.16368092!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42543999%2C-99.16368092&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
696705,09017722412000691000000000U5,CERVECERIA LA CUEVA DEL OSO,,722412,Bares,0 a 5 personas,CALLE,ALBERTO BRANIFF,CALLE,JUAN GUILLERMO VILLASANA,EJE VIAL,1 NORTE (MIGUEL LEBRIJA),CALLE,CARLOS AUGUSTO LINDBERGH,206,,,,,,COLONIA,AVIACION CIVIL,,,,15740,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,1295,16,,,,http://,Fijo,19.41641598,-99.07529248,2014-12,"https://www.google.com/maps/@19.41641598,-99.07529248,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.41641598,-99.07529248!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.41641598%2C-99.07529248&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7299313,09010722412000601000000000U9,CERVECERIA LA IGUANA,,722412,Bares,0 a 5 personas,CALLE,CALLE DEL MERCADO,CALLE,AGUSTIN LARA,CALLE,ERNESTO P. URUCHURTU,AVENIDA,MIGUEL HIDALGO,9,,,,,,COLONIA,OLIVAR DEL CONDE SEGUNDA SECCION,,,,1408,9,CIUDAD DE M…XICO,10,¡LVARO OBREG”N,1,¡lvaro ObregÛn,578,27,,,,http://,Fijo,19.37228438,-99.21403296,2019-11,"https://www.google.com/maps/@19.37228438,-99.21403296,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.37228438,-99.21403296!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.37228438%2C-99.21403296&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1060997,09016722412000131002000000U4,CERVECERIA LA INDITA,,722412,Bares,0 a 5 personas,CALLE,GOLFO DE ADEN,CALLE,GOLFO DE GUAYAQUIL,AVENIDA,MARINA NACIONAL,CALLE,LAGO GUIJA,11,,,,0,,COLONIA,TACUBA,,,,11410,9,CIUDAD DE M…XICO,16,MIGUEL HIDALGO,1,Miguel Hidalgo,158,14,,,,http://,Fijo,19.4567983,-99.18908567,2010-07,"https://www.google.com/maps/@19.4567983,-99.18908567,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.4567983,-99.18908567!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.4567983%2C-99.18908567&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
870743,09015722412000681000000000U0,CERVECERIA LA PLAYA,,722412,Bares,0 a 5 personas,CALLE,FRAY JUAN DE TORQUEMADA,CALLE,5 DE FEBRERO,CALZADA,SAN ANTONIO ABAD,CALZADA,SAN ANTONIO ABAD,404,,,,,,COLONIA,OBRERA,,,,6800,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1407,3,5554402236,,,http://,Fijo,19.40848697,-99.13741411,2010-07,"https://www.google.com/maps/@19.40848697,-99.13741411,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.40848697,-99.13741411!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.40848697%2C-99.13741411&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7743796,09015722412004351000000000U6,CERVECERIA LA SUPERIOR,,722412,Bares,0 a 5 personas,EJE VIAL,1 PONIENTE (GUERRERO),CALLE,CAMELIA,CALLE,DEGOLLADO,CALLE,GRAL. IGNACIO ZARAGOZA,176,,,,,,COLONIA,BUENAVISTA,,,,6350,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,502,3,,,,http://,Fijo,19.44641464,-99.14734029,2019-11,"https://www.google.com/maps/@19.44641464,-99.14734029,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44641464,-99.14734029!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44641464%2C-99.14734029&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8706550,09011722412000292000000000U5,CERVECERIA LOS JARROS,CERVECERIA LOS JARROS ,722412,Bares,6 a 10 personas,AVENIDA,CAMINO REAL,CALLE,MONTE CARMELO,CERRADA,PRIMERA DE MONTE CARMELO,CALLE,MONTE CARMELO,0,SN,,,0,,COLONIA,EL ROSARIO,,,,13540,9,CIUDAD DE M…XICO,11,TL¡HUAC,21,San Juan Ixtayopan,1003,49,,,,http://,Fijo,19.24560591,-99.00344114,2019-11,"https://www.google.com/maps/@19.24560591,-99.00344114,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.24560591,-99.00344114!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.24560591%2C-99.00344114&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8646484,09002722412000341000000000U9,CERVECERIA LOS VAQUEROS,,722412,Bares,0 a 5 personas,CALLE,12,CALLE,21,CALLE,23,CALLE,10,576,,,,0,,COLONIA,PRO HOGAR,,,,2600,9,CIUDAD DE M…XICO,2,AZCAPOTZALCO,1,Azcapotzalco,398,21,,,,http://,Fijo,19.47669228,-99.15388454,2019-11,"https://www.google.com/maps/@19.47669228,-99.15388454,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.47669228,-99.15388454!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.47669228%2C-99.15388454&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7299233,09010722412000591000000000U2,CERVECERIA LUNA,,722412,Bares,0 a 5 personas,CALLE,FRAY BARTOLOME DE LAS CASAS,PRIVADA,CUARTA FRAY BARTOLOME DE LAS CASAS,CALLE,RAFAEL CHECA,CALLE,ACOLTITLA,25,,,,0,,PUEBLO,SANTA ROSA XOCHIAC,,,,1830,9,CIUDAD DE M…XICO,10,¡LVARO OBREG”N,1,¡lvaro ObregÛn,135A,35,,,,http://,Fijo,19.32823907,-99.28449693,2019-11,"https://www.google.com/maps/@19.32823907,-99.28449693,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.32823907,-99.28449693!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.32823907%2C-99.28449693&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8485122,09015722412004741000000000U8,CERVECERIA MICHELANDIA,,722412,Bares,0 a 5 personas,CALLE,MATAMOROS,CALLE,TENOCHTITLAN,CALLE,TOLTECAS,CALLE,FRAY BARTOLOM… DE LAS CASAS,164,31A,,,,,COLONIA,MORELOS,,,,6200,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,343,7,,,,http://,Fijo,19.44684652,-99.12819424,2019-11,"https://www.google.com/maps/@19.44684652,-99.12819424,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.44684652,-99.12819424!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.44684652%2C-99.12819424&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1046441,09015722412000391000000000U6,CERVECERIA NIGHT AND BEER,,722412,Bares,0 a 5 personas,CALLE,FRIEDRICH CHOPIN,CALLE,CLAUDE DEBUSSY,CALZADA,VALLEJO,CALLE,JUVENTINO ROSAS,220,C,,,0,,COLONIA,PERALVILLO,,,,6220,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,80,1,5525096265,,,http://,Fijo,19.46093192,-99.14039393,2010-07,"https://www.google.com/maps/@19.46093192,-99.14039393,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.46093192,-99.14039393!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.46093192%2C-99.14039393&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
998531,09010722412000223000000000U2,CERVECERIA PIERROT,OPERADORA MI—AL SA DE CV,722412,Bares,6 a 10 personas,AVENIDA,REVOLUCION,CALLE,ERNESTO ELORDUY,CALLE,JUVENTINO ROSAS,CALLE,GUTY C¡RDENAS,1356,,,,0,,COLONIA,GUADALUPE INN,,,,1020,9,CIUDAD DE M…XICO,10,¡LVARO OBREG”N,1,¡lvaro ObregÛn,1059,26,5556603748,PIERROT@PIERROT.COM.MX,,http://,Fijo,19.35779225,-99.18953587,2010-07,"https://www.google.com/maps/@19.35779225,-99.18953587,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.35779225,-99.18953587!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.35779225%2C-99.18953587&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8458198,09014722412001082000000000U3,CERVECERIA SALON PORTALES,,722412,Bares,6 a 10 personas,AVENIDA,VICTOR HUGO,CALLE,BALBOA,CALLE,ALHAMBRA,EJE VIAL,7 SUR (MUNICIPIO LIBRE),72,,,,0,,COLONIA,PORTALES NORTE,,,,3300,9,CIUDAD DE M…XICO,14,BENITO JU¡REZ,1,Benito Ju·rez,774,33,,,,http://,Fijo,19.369554,-99.14368016,2019-11,"https://www.google.com/maps/@19.369554,-99.14368016,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.369554,-99.14368016!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.369554%2C-99.14368016&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
1038995,09010811115000241010000000U5,CERVECERIA SIN NOMBRE,,722412,Bares,0 a 5 personas,CALLE,ALTA TENSION,CALLE,GERANIO,AVENIDA,AVENIDA DE LAS TORRES,AVENIDA,AVENIDA DE LAS TORRES,18,,,,,,COLONIA,TORRES DE POTRERO,,,,1840,9,CIUDAD DE M…XICO,10,¡LVARO OBREG”N,1,¡lvaro ObregÛn,1684,51,,,,http://,Fijo,19.3293508,-99.25215361,2010-07,"https://www.google.com/maps/@19.3293508,-99.25215361,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.3293508,-99.25215361!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.3293508%2C-99.25215361&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
8117014,09002722412000481000000000U3,CERVECERIA SIN NOMBRE,,722412,Bares,0 a 5 personas,OTRO (ESPECIFIQUE),NINGUNO,CALLE,NORTE 59,PEATONAL,NINGUNO,CALLE,PONIENTE 146,,SN,,,,,ZONA INDUSTRIAL,INDUSTRIAL VALLEJO,ZONA INDUSTRIAL,INDUSTRIAL VALLEJO,,2300,9,CIUDAD DE M…XICO,2,AZCAPOTZALCO,1,Azcapotzalco,1165,3,,,,http://,Fijo,19.49934757,-99.15853989,2019-11,"https://www.google.com/maps/@19.49934757,-99.15853989,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.49934757,-99.15853989!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.49934757%2C-99.15853989&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
7153378,09017722412000961000000000U2,CERVECERIA TIO VENUS,,722412,Bares,0 a 5 personas,CALLE,MORELOS,CALLE,VILLAHERMOSA,CALLE,NAYARIT,CALLE,MATAMOROS,153,,,,,,COLONIA,PE—ON DE LOS BA—OS,,,,15520,9,CIUDAD DE M…XICO,17,VENUSTIANO CARRANZA,1,Venustiano Carranza,352,11,,,,http://,Fijo,19.43971779,-99.07900797,2019-11,"https://www.google.com/maps/@19.43971779,-99.07900797,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.43971779,-99.07900797!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.43971779%2C-99.07900797&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
649666,09002722412000051001000000U4,CERVECERIA TOLUCA,,722412,Bares,0 a 5 personas,CALLE,REFORMA,CALLE,TLALNEPANTLA,CALLE,MIGUEL HIDALGO,AVENIDA,AQUILES SERD¡N,1,,,,,,COLONIA,AZCAPOTZALCOCENTRO,,,,2000,9,CIUDAD DE M…XICO,2,AZCAPOTZALCO,1,Azcapotzalco,468,4,5555611004,,,http://,Fijo,19.48125369,-99.18744049,2010-07,"https://www.google.com/maps/@19.48125369,-99.18744049,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.48125369,-99.18744049!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.48125369%2C-99.18744049&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
956492,09015722412000901000000000U2,CERVECERIA VILLA DESARRIA,,722412,Bares,0 a 5 personas,EJE VIAL,2 PONIENTE (MONTERREY),CALLE,CAMPECHE,CALLE,NAYARIT,CALLE,CAMPECHE,254,C,,,,,COLONIA,ROMA,,,,6760,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,1375,1,5534976604,CERVESERIA_LAVIADESARRIIA@HOTMAIL.COM,,http://,Fijo,19.4101703,-99.16217053,2010-07,"https://www.google.com/maps/@19.4101703,-99.16217053,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.4101703,-99.16217053!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.4101703%2C-99.16217053&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
892406,09015722412001091000000000U1,CERVECERÕA VISCAYA,,722412,Bares,0 a 5 personas,EJE VIAL,1 PONIENTE (AVENIDA BUCARELI),CALLE,TOLSA,CALLE,GENERAL PRIM,CALLE,TRES GUERRAS,128,E,,,,,COLONIA,CENTRO (¡REA 4),,,,6040,9,CIUDAD DE M…XICO,15,CUAUHT…MOC,1,CuauhtÈmoc,860,6,,,,http://,Fijo,19.42859713,-99.15247795,2010-07,"https://www.google.com/maps/@19.42859713,-99.15247795,3a,75y,114.26h,90t/data=!3m4!1e1!3m2!1s19.42859713,-99.15247795!2e0",https://maps.googleapis.com/maps/api/streetview?location=19.42859713%2C-99.15247795&size=640x480&key=AIzaSyBcWWAEbPntuZ0-L42MLY-CRMTPCJ5IqzQ
